lat,lng,fecha,resultado,observaciones,año
-38.017595171425505,-57.56872180295385,2024-07-01,Asiste Policia y Libera,Vieytes,2024
-38.002141,-57.6004918,2024-07-01,Asiste Policia y Libera,El Cano,2024
-37.99052487284834,-57.55279306062642,2024-07-01,Asiste Policia y Libera,Once de 09,2024
-38.00249895966755,-57.580613716447466,2024-07-01,Asiste Policia y Libera,Primera Junta,2024
-38.00202217117024,-57.57040884528313,2024-07-01,Asiste Policia y Libera,Olazabal Felix De,2024
-38.00365799967116,-57.542609675968485,2024-08-01,Asiste Policia y Libera,Belgrano,2024
-37.95627860687297,-57.5958473048061,2024-08-01,Asiste Policia y Libera,Santa Cruz,2024
-37.990442,-57.5623817,2024-08-01,Asiste Policia y Libera,San Juan,2024
-38.058964166887456,-57.55789987596588,2024-08-01,Se Realiza Seguimiento del Evento,Alejandro Aguado,2024
-38.045428,-57.5897238,2024-08-01,LPR - Se realiza seguimiento del vehiculo,Talcahuano,2024
-38.016362,-57.5690794,2024-08-01,No Asiste,Salta,2024
-38.007213739118164,-57.549169347132654,2024-08-01,No Asiste,Corrientes,2024
-37.99370680330666,-57.56231321644793,2024-08-01,Asiste Policia y Libera,Belgrano,2024
-38.05892192869587,-57.55782477411629,2024-08-01,No Asiste,Alejandro Aguado,2024
-37.96280386719409,-57.565576616449185,2024-08-01,No Asiste,Godofredo Daireaux,2024
-38.01132114379187,-57.545401016447094,2024-08-01,No Asiste,Lamadrid,2024
-38.032577,-57.5876566,2024-08-01,Asiste Policia y Libera,De La Plaza Fortunato,2024
-37.99478299612756,-57.55341628946188,2024-08-01,LPR - Se realiza seguimiento del vehiculo,Avenida Pedro Luro,2024
-38.0753317741632,-57.55119237411548,2024-08-01,No Asiste,Mario Bravo,2024
-38.04158663645542,-57.54301872117507,2024-08-01,No Asiste,Pescadores,2024
-38.05689468030244,-57.55192448945904,2024-08-01,No Asiste,Juan Vucetich,2024
-37.98348671414845,-57.555474502955335,2024-08-01,No Asiste,Ayacucho,2024
-37.97401488076573,-57.57199610480544,2024-08-01,No Asiste,Ituzaingo,2024
-38.00288349806405,-57.594210647132726,2024-08-01,No Asiste,Eduardo Peralta Ramos,2024
-38.03120795685643,-57.59643580480276,2024-08-01,Asiste Policia y Libera,Friuli,2024
-38.027094499612346,-57.53420368946032,2024-08-01,Asiste Policia y Libera,Saavedra Cornelio,2024
-38.00059841288608,-57.55086161829716,2024-08-01,Asiste Policia y Libera,Moreno,2024
-38.052473,-57.5613839,2024-08-01,Asiste Policia y Libera,Tomas Alva Edison,2024
-38.01771,-57.55743,2024-08-01,No Asiste,Matheu Domingo,2024
-38.011690204057196,-57.57121486062544,2024-08-01,Asiste Policia y Libera,Formosa,2024
-38.01654177892306,-57.59150900295391,2024-08-01,Asiste Policia y Libera,Jose Luis Geronimo Camusso Intendente,2024
-38.02261718358794,-57.600743089460714,2024-08-01,No Asiste,De La Plaza Fortunato,2024
-37.981165296418496,-57.56925078946242,2024-08-01,No Asiste,Guillermo Marconi Ingeniero,2024
-37.98501,-57.58599,2024-08-01,Asiste Policia y Libera,Champagnat,2024
-38.01529508179704,-57.54437048946097,2024-08-01,Asiste Policia y Libera,Alsina,2024
-37.955116041462254,-57.5538526741208,2024-08-01,Asiste Policia y Libera,Ricardo Palma,2024
-37.979443992650104,-57.5635023471339,2024-08-01,Asiste Policia y Libera,Francia,2024
-38.077651662419385,-57.611795775964985,2024-08-01,Asiste Policia y Libera,Calle 58,2024
-37.991523840692665,-57.60017103364008,2024-08-01,Hallazgo Automotor,Gamal Abdel Nasser,2024
-38.01755117131891,-57.52656367596778,2024-08-01,Hallazgo Automotor,Aristobulo Del Valle,2024
-37.993294,-57.5702898,2024-08-01,Asiste Policia y Libera,Avenida Colon,2024
-38.034791,-57.5500985,2024-08-01,Asiste Policia y Libera,Juramento,2024
-38.02628574663682,-57.58203538946041,2024-08-01,Asiste Policia y Libera,Casildo Villar,2024
-37.980302864604155,-57.622220860626776,2024-08-01,No Asiste,Avenida Juan B. Justo,2024
-37.98501,-57.58599,2024-08-01,Asiste Policia y Libera,Tres Arroyos,2024
-38.036963368494526,-57.57805798761118,2024-08-01,Asiste Policia y Libera,Arana Y Goiri,2024
-38.01102741496435,-57.55501014713254,2024-08-01,Asiste Policia y Libera,Avellaneda Nicolas,2024
-38.04651404148074,-57.570884245281164,2024-08-01,LPR - Se realiza seguimiento del vehiculo,Jose Hernandez,2024
-38.01314,-57.5665124,2024-08-01,Asiste Policia y Libera,Manuel Quintana,2024
-37.964103,-57.6145542,2024-08-01,Asiste Policia y Libera,Portugal,2024
-38.005719,-57.5957701,2024-08-01,Asiste Policia y Libera,Hernandarias,2024
-37.97835113497153,-57.57690378946252,2024-08-01,Asiste Policia y Libera,Once de 09,2024
-38.02307,-57.57618,2024-08-01,Asiste Policia y Libera,Ayolas,2024
-38.06906886340616,-57.54782176421913,2024-08-01,Asiste Policia y Libera,Sicilia,2024
-38.010309819940545,-57.54316988946115,2024-08-01,LPR - Se realiza seguimiento del vehiculo,Esteban Gascon,2024
-38.05831232700712,-57.56028200110246,2024-08-01,Se Realiza Seguimiento del Evento,Genova,2024
-37.99060580608539,-57.564091989461964,2024-08-01,Asiste Policia y Libera,San Martin,2024
-37.98910679111309,-57.56002144528377,2024-08-01,Se Realiza Seguimiento del Evento,Nueve de 07,2024
-38.007212,-57.551756,2024-08-01,Asiste Policia y Libera,Alberti Manuel,2024
-38.031165058421884,-57.593059047131526,2024-08-01,Asiste Policia y Libera,Puan,2024
-37.971328817163105,-57.544214716448764,2024-08-01,Asiste Policia y Libera,Valencia,2024
-37.98589533864274,-57.557470389462274,2024-08-01,Se Realiza Seguimiento del Evento,Avenida Libertad,2024
-38.01473301177618,-57.545340531789634,2024-08-01,No Asiste,Alvarado Rudecindo,2024
-37.99415971468687,-57.55703481644775,2024-08-01,No Asiste,20 De Setiembre,2024
-38.014278363393515,-57.550597802953895,2024-08-01,Asiste Policia y Libera,San Lorenzo,2024
-38.047249,-57.5683127,2024-08-01,Asiste Policia y Libera,Tripulantes Del Fournier,2024
-38.00491613302562,-57.59834477596827,2024-08-01,LPR - Se realiza seguimiento del vehiculo,Magallanes,2024
-38.00955595195869,-57.54681848946116,2024-08-01,No Asiste,Tucuman,2024
-37.966949574172475,-57.55501881829872,2024-08-01,No Asiste,Lopez De Gomara Justo,2024
-37.976644,-57.5964005,2024-08-01,Asiste Policia y Libera,Arturo Alio,2024
-38.02899079259773,-57.58002528946024,2024-08-01,Asiste Policia y Libera,Juana Manso,2024
-37.974359,-57.5804727,2024-08-01,Asiste Policia y Libera,Bordabehere Enzo,2024
-38.04144342775201,-57.54651818945972,2024-08-01,Asiste Policia y Libera,El Cano,2024
-38.035406,-57.5910995,2024-08-01,Persecucion Y Detencion,Solis,2024
-37.9707032735172,-57.6257319741203,2024-08-01,LPR - Se realiza seguimiento del vehiculo,Avenida Fermin Errea,2024
-38.02570599688986,-57.57597748946034,2024-08-01,Asiste Unidad Sanitaria y Traslada,Juana Manso,2024
-37.99599759962751,-57.55999023179057,2024-08-01,No Asiste,Moreno,2024
-38.034656617868734,-57.59531506062429,2024-08-01,Asiste Policia y Libera,Dolores Membrives,2024
-38.05370356246083,-57.56138224713045,2024-08-01,No Asiste,Lebensohn Moises,2024
-38.01399006269554,-57.56883014528263,2024-08-01,No Asiste,Salta,2024
-38.002668689394646,-57.54679854528321,2024-08-01,No Asiste,Moreno,2024
-38.09963255611582,-57.56479390295019,2024-08-01,No Asiste,calle421,2024
-38.08838934508425,-57.5488176606219,2024-08-01,Asiste Policia y Libera,Diagonal Dalmacio Velez Sarsfield,2024
-38.048789,-57.5766912,2024-08-01,Asiste Policia y Libera,Puan,2024
-38.02836455325361,-57.58271990295325,2024-08-01,Asiste Policia y Libera,Jacinto Peralta Ramos,2024
-38.0273049955189,-57.594779557369975,2024-08-01,Asiste Unidad Sanitaria y Traslada,Ratery Ingeniero,2024
-37.979914,-57.5877511,2024-08-01,Asiste Policia y Libera,Rivadavia,2024
-38.06819739403757,-57.55075206062288,2024-08-01,Hallazgo Automotor,Calabria,2024
-38.02469522453236,-57.60327464898149,2024-08-01,Se Realiza Seguimiento del Evento,Osvaldo Magnasco,2024
-37.99206806700034,-57.549740675968785,2024-08-01,Asiste Policia y Libera,Once de 09,2024
-38.0176984995471,-57.578947969837664,2024-08-01,No Asiste,De Los Jubilados,2024
-37.99054685091909,-57.55707558946199,2024-08-01,Asiste Policia y Libera,Dorrego,2024
-37.991072,-57.5656844,2024-08-01,Asiste Policia y Libera,Rivadavia,2024
-37.987488730966824,-57.547483718297826,2024-08-01,No Asiste,Ayacucho,2024
-38.02957,-57.5431159,2024-08-01,No Asiste,Carlos Pellegrini,2024
-38.144154143976024,-57.61169339303362,2024-08-01,No Asiste,Ruta 11,2024
-38.01379808487459,-57.56273981644714,2024-08-01,Asiste Policia y Libera,Manuel Quintana,2024
-37.96641,-57.57406,2024-08-01,Detencion,Ayacucho,2024
-38.068855,-57.5734051,2024-08-01,Asiste Policia y Libera,Fragata Sarmiento,2024
-38.003471,-57.5501622,2024-08-01,Asiste Policia y Libera,Cordoba,2024
-38.03839777188197,-57.57109866247371,2024-08-01,Asiste Policia y Libera,Alejandro Fleming,2024
-38.039817601977674,-57.57983332004911,2024-08-01,No Asiste,Roque Saenz Peña,2024
-37.99527128226998,-57.55932877411916,2024-08-01,Se Realiza Seguimiento del Evento,Catorce de 07,2024
-38.009959,-57.5639469,2024-08-01,Asiste Policia y Libera,Avellaneda Nicolas,2024
-37.985056285659304,-57.57518598946218,2024-08-01,LPR - Se realiza seguimiento del vehiculo,San Martin,2024
-38.00127,-57.5455517,2024-08-01,Detencion,Rivadavia,2024
-37.998955,-57.5479019,2024-08-01,Asiste Policia y Libera,San Martin,2024
-38.00128653193825,-57.54298037596853,2024-08-01,Asiste Policia y Libera,San Martin,2024
-38.07816101819644,-57.543157989457946,2024-08-01,Asiste Policia y Libera,Antonio Saenz,2024
-38.03372096313924,-57.57906103178876,2024-08-01,Asiste Policia y Libera,Tripulantes Del Fournier,2024
-38.04273438181118,-57.54647098945969,2024-08-01,Asiste Policia y Libera,Bermejo,2024
-38.03397059789432,-57.569956347677135,2024-08-01,LPR - Se realiza seguimiento del vehiculo,San Salvador,2024
-37.948686923694666,-57.60643734528555,2024-08-01,LPR - Se realiza seguimiento del vehiculo,Tomas Falkner,2024
-38.012322,-57.5800793,2024-08-01,Asiste Policia y Libera,Diagonal Ombu,2024
-37.983806,-57.5754804,2024-08-01,Asiste Policia y Libera,General Jose Gervasio Artigas,2024
-38.02766834459603,-57.58015531829599,2024-08-01,Asiste Policia y Libera,Florencio Sanchez,2024
-38.01320990791236,-57.563814889461014,2024-08-01,Asiste Policia y Libera,Manuel Quintana,2024
-38.048789,-57.5766912,2024-08-01,Asiste Policia y Libera,Federico Garcia Lorca,2024
-37.93276300222382,-57.54921601338887,2024-08-01,Asiste Policia y Libera,Los Duraznos,2024
-38.02776185703266,-57.58702093178908,2024-08-01,LPR - Se realiza seguimiento del vehiculo,Tripulantes Del Fournier,2024
-37.96400480029016,-57.618846389463094,2024-08-01,LPR - Se realiza seguimiento del vehiculo,Rivadavia,2024
-37.982754,-57.5843333,2024-08-01,Asiste Policia y Libera,Moreno,2024
-37.95460880190264,-57.6411233780999,2024-08-01,No Asiste,Moreno,2024
-37.97705443035547,-57.565926031791186,2024-08-01,No Asiste,Ituzaingo,2024
-38.028354,-57.5586371,2024-08-01,Se Realiza Seguimiento del Evento,Diagonal Santa Cecilia,2024
-37.997893,-57.5470348,2024-08-01,Asiste Policia y Libera,Cordoba,2024
-37.995586,-57.583558,2024-08-01,Asiste Policia y Libera,Alvarado Rudecindo,2024
-38.003634,-57.5588173,2024-08-01,Asiste Policia y Libera,Rawson,2024
-37.97466812485709,-57.609198747133966,2024-08-01,No Asiste,Tandil,2024
-38.04321,-57.5683519,2024-08-01,Asiste Policia y Libera,Eduardo G. Carasa,2024
-38.04003152577293,-57.55006074713114,2024-08-01,No Asiste,Rondeau,2024
-37.987171,-57.5823898,2024-08-01,Asiste Policia y Libera,Malvinas,2024
-38.001464,-57.542916,2024-08-01,No Asiste,Bolivar,2024
-38.031178,-57.5757751,2024-08-01,Asiste Policia y Libera,Juana Manso,2024
-38.00452131706728,-57.54550126062564,2024-08-01,No Asiste,Bolivar,2024
-38.02044628657751,-57.60364744713199,2024-08-01,Se Realiza Seguimiento del Evento,De La Plaza Fortunato,2024
-37.97863865394157,-57.60807608215861,2024-08-01,Asiste Policia y Libera,Martiniano Chilabert,2024
-37.981858680501055,-57.58806188946235,2024-08-01,Asiste Policia y Libera,Bordabehere Enzo,2024
-38.06156432527314,-57.5527031182944,2024-08-01,Asiste Policia y Libera,Cervantes Saavedra,2024
-38.02715,-57.5810893,2024-08-01,Asiste Policia y Libera,Avenida Vertiz,2024
-37.981485,-57.6003789,2024-08-01,Asiste Policia y Libera,Alberti Manuel,2024
-38.00342757505868,-57.547506618297085,2024-08-01,Asiste Policia y Libera,Bolivar,2024
-38.01314193098156,-57.53983068946101,2024-08-01,Asiste Policia y Libera,Alberti Manuel,2024
-37.96308185603146,-57.57821233793149,2024-08-01,No Asiste,San Jose De Calasanz,2024
-38.04456518315695,-57.5820654164457,2024-08-01,No Asiste,Galicia,2024
-38.1012251390787,-57.58069322586846,2024-08-01,No Asiste,calle 10,2024
-38.10627772363742,-57.57379007411424,2024-08-01,No Asiste,Calle 0,2024
-37.99021726638798,-57.54655190472049,2024-08-01,Hallazgo Automotor,Catamarca,2024
-37.998913808017754,-57.55215151644766,2024-08-01,No Asiste,Belgrano,2024
-38.000392,-57.5562156,2024-08-01,Persecucion Y Detencion,Jujuy,2024
-37.970606815499615,-57.6170831029559,2024-08-01,Se Realiza Seguimiento del Evento,Canada,2024
-37.925895298960654,-57.54198131029456,2024-08-01,Se Realiza Seguimiento del Evento,Los Naranjos,2024
-37.97023335103764,-57.57301306062721,2024-08-01,No Asiste,French Domingo,2024
-37.99984361840497,-57.54602022014687,2024-08-01,No Asiste,San Martin,2024
-38.01014768591573,-57.545812089461116,2024-08-01,No Asiste,Arenales,2024
-38.016041367662766,-57.54500691829652,2024-08-01,Asiste Policia y Libera,Alsina,2024
-38.02663019600281,-57.539461631789095,2024-08-01,Asiste Policia y Libera,General Juan Jose De Urquiza,2024
-38.040435676999,-57.58072720480229,2024-08-01,Asiste Policia y Libera,Puan,2024
-38.009543,-57.5735691,2024-08-01,Asiste Policia y Libera,Saavedra Cornelio,2024
-38.02165387180226,-57.63156198271414,2024-08-01,Se Realiza Seguimiento del Evento,Loberia,2024
-38.035369,-57.5708407,2024-08-01,Hallazgo Automotor,Alejandro Fleming,2024
-38.006448,-57.5441499,2024-08-01,Asiste Policia y Libera,Avenida Colon,2024
-38.06728543850691,-57.57188769875112,2024-08-01,Se Realiza Seguimiento del Evento,Pesquero Nomade,2024
-38.02010430771522,-57.60292872982421,2024-08-01,Se Realiza Seguimiento del Evento,Eduardo G. Carasa,2024
-38.00964857203122,-57.57096868946118,2024-08-01,Se Realiza Seguimiento del Evento,Manuel Quintana,2024
-38.04915396197242,-57.59093895877409,2024-08-01,Se Realiza Seguimiento del Evento,N°504,2024
-37.998567077939676,-57.544796450832145,2024-08-01,No Asiste,Santiago Del Estero,2024
-37.996401,-57.6010993,2024-08-01,Asiste Policia y Libera,Francia,2024
-38.017478,-57.6198932,2024-08-01,Asiste Policia y Libera,Avenida Victorio Tetamanti,2024
-38.03235595786391,-57.57910698946027,2024-08-01,No Asiste,Leonardo Rosales,2024
-37.96702859975222,-57.59458171644903,2024-08-01,No Asiste,Avenida Libertad,2024
-38.00457173989138,-57.56541271644741,2024-08-01,Se Realiza Seguimiento del Evento,20 De Setiembre,2024
-38.0002732294853,-57.60267065877628,2024-08-01,Se Realiza Seguimiento del Evento,De Los Reservistas,2024
-37.97758071756521,-57.58063923179131,2024-08-01,Se Realiza Seguimiento del Evento,Avenida San Marcelino Champagnat,2024
-37.99478651620416,-57.56464693179049,2024-08-01,Se Realiza Seguimiento del Evento,Olazabal Felix De,2024
-37.979096,-57.5984115,2024-08-01,Se Realiza Seguimiento del Evento,Arturo Alio,2024
-38.00989365933213,-57.53717001644711,2024-08-01,Se Realiza Seguimiento del Evento,Avenida Colon,2024
-37.986349,-57.6143485,2024-08-01,Asiste Policia y Libera,Juana Azurduy,2024
-38.034049,-57.5928098,2024-08-01,Asiste Policia y Libera,Genova,2024
-37.982117,-57.6101738,2024-08-01,LPR - Vehiculo Interceptado,Brown Almirante,2024
-37.95235835275992,-57.58410238946365,2024-08-01,LPR - Vehiculo Interceptado,Lopez De Gomara Justo,2024
-37.97170739107733,-57.58547713179153,2024-08-01,No Asiste,David Ortega Presbitero,2024
-37.99478333628,-57.54889286062626,2024-08-01,No Asiste,Nueve de 07,2024
-37.950957598392506,-57.58148389573002,2024-08-01,No Asiste,Francisco Angel Rizzuto,2024
-38.056568,-57.5663443,2024-08-01,No Asiste,Napoles,2024
-37.992026020198125,-57.58363014528362,2024-08-01,No Asiste,Peru,2024
-38.004833502110394,-57.582518516447415,2024-08-01,No Asiste,Don Bosco,2024
-37.992410431630674,-57.55138564528355,2024-08-01,No Asiste,Tres de 02,2024
-38.003437314234944,-57.6999493529969,2024-08-01,No Asiste,128 - Batan,2024
-38.01825372070806,-57.56504200295389,2024-08-01,No Asiste,Avenida Juan Jose Paso,2024
-38.02811715752445,-57.60051860295338,2024-08-01,Se Realiza Seguimiento del Evento,Ratery Ingeniero,2024
-37.97061369990691,-57.610142431791466,2024-08-01,LPR - Se realiza seguimiento del vehiculo,Brasil,2024
-37.97082001599087,-57.54527068946293,2024-08-01,No Asiste,Derqui,2024
-37.970828,-57.5874362,2024-08-01,No Asiste,Once de 09,2024
-37.98339234496081,-57.55118860295535,2024-08-01,Asiste Policia y Libera,Necochea,2024
-38.00127,-57.5455517,2024-08-01,Asiste Policia y Libera,Rivadavia,2024
-37.98355847060607,-57.57114993179113,2024-08-01,Asiste Policia y Libera,Guillermo Marconi Ingeniero,2024
-38.01879,-57.61643,2024-08-01,Asiste Policia y Libera,Calabria,2024
-38.00211013393211,-57.55483847411879,2024-08-01,Asiste Policia y Libera,Brown Almirante,2024
-37.96221849617528,-57.58204126062751,2024-08-01,No Asiste,Paula Albarracin,2024
-37.980492468281554,-57.56580403364062,2024-08-01,No Asiste,Maipu,2024
-38.023248695554805,-57.60696508946044,2024-08-01,Asiste Policia y Libera,Genova,2024
-38.0200324336553,-57.53274488946067,2024-08-01,Asiste Policia y Libera,Carlos Pellegrini,2024
-38.04379,-57.56415,2024-08-01,Asiste Policia y Libera,Marcelo T. De Alvear,2024
-37.99696,-57.54489,2024-08-01,Asiste Policia y Libera,Santiago Del Estero,2024
-38.0053232417108,-57.56608368946127,2024-08-01,Asiste Policia y Libera,Avellaneda Nicolas,2024
-37.95141060943826,-57.54803400674651,2024-08-01,Se Realiza Seguimiento del Evento,Marcos Sastre,2024
-37.93293332592607,-57.55256603179331,2024-08-01,Asiste Policia y Libera,Cura Brochero,2024
-38.04423,-57.5464,2024-08-01,Asiste Policia y Libera,Magallanes,2024
-37.96942467634499,-57.57238168946293,2024-08-01,Asiste Policia y Libera,Victoriano E. Montes,2024
-37.95019,-57.60608,2024-08-01,Persecucion Y Detencion,Avenida Fermin Errea,2024
-38.00693219922497,-57.567345574118676,2024-08-01,Asiste Policia y Libera,20 De Setiembre,2024
-38.03774287029315,-57.58067380295283,2024-08-01,Asiste Policia y Libera,De La Plaza Fortunato,2024
-37.96657288966659,-57.6181587759699,2024-08-01,No Asiste,Ecuador,2024
-38.000582730234605,-57.546560431790226,2024-08-01,No Asiste,Rivadavia,2024
-37.998247,-57.5515614,2024-08-01,LPR - Vehiculo Interceptado,La Rioja,2024
-37.953402,-57.577638,2024-08-01,Asiste Policia y Libera,Avenida Constitucion,2024
-37.95638531132482,-57.57987913596787,2024-08-01,No Asiste,Carlos M. Della Paolera,2024
-37.996822030700784,-57.56063923179043,2024-08-01,No Asiste,Catorce de 07,2024
-38.0213,-57.60967,2024-08-01,Asiste Policia y Libera,Willian C Morris,2024
-38.06697151897168,-57.55919342004145,2024-08-01,Asiste Policia y Libera,Federico Garcia Lorca,2024
-37.956823,-57.5801545,2024-08-01,Asiste Policia y Libera,Jose Cardiel Padre,2024
-37.991337997027294,-57.553419189461835,2024-08-01,Asiste Policia y Libera,España,2024
-38.000334884013924,-57.56068371829732,2024-08-01,Asiste Policia y Libera,Falucho,2024
-38.036847768227716,-57.55601198946005,2024-08-01,Asiste Policia y Libera,Juramento,2024
-37.981633,-57.5933526,2024-08-01,Asiste Policia y Libera,Republica Del Libano,2024
-38.00261468927011,-57.55386678946146,2024-08-01,Asiste Policia y Libera,Brown Almirante,2024
-37.982440229883615,-57.5913609029553,2024-08-01,Asiste Policia y Libera,Republica Del Libano,2024
-37.99511950990604,-57.58197540656858,2024-08-01,Asiste Policia y Libera,Castelli Juan Jose,2024
-38.02080243525372,-57.56004127411803,2024-08-01,Asiste Policia y Libera,Avenida Juan Jose Paso,2024
-38.02681974509201,-57.54809318946037,2024-08-01,Asiste Policia y Libera,Avenida Juan Jose Paso,2024
-38.018043,-57.593152,2024-08-01,Asiste Policia y Libera,Osvaldo Magnasco,2024
-38.015127,-57.596984,2024-08-01,Asiste Policia y Libera,Polonia,2024
-37.99649816552656,-57.543329275968624,2024-08-01,Asiste Policia y Libera,Santiago Del Estero,2024
-38.11648385213948,-57.61497388945637,2024-08-01,Asiste Policia y Libera,Calle 22,2024
-37.994757,-57.5939323,2024-08-01,LPR - Se realiza seguimiento del vehiculo,Tres Arroyos,2024
-38.019913,-57.5620124,2024-08-01,Asiste Policia y Libera,Vieytes,2024
-38.044272,-57.5928084,2024-08-01,Detencion,Benito Linch,2024
-38.0083984095083,-57.55564558761141,2024-08-01,No Asiste,S/N,2024
-38.010088,-57.5371577,2024-08-01,Asiste Policia y Libera,Avenida Colon,2024
-38.007212,-57.551756,2024-08-01,Asiste Policia y Libera,Santiago Del Estero,2024
-38.01111987756607,-57.55237707596809,2024-08-01,LPR - Se realiza seguimiento del vehiculo,Castelli Juan Jose,2024
-37.990158,-57.6030559,2024-08-01,Asiste Policia y Libera,Remedios De Escalada,2024
-38.01113678387594,-57.55229124528284,2024-08-01,Detencion,Corrientes,2024
-37.99859726209364,-57.59806696062599,2024-08-01,Asiste Policia y Libera,Champagnat,2024
-37.997097459846366,-57.55799413179031,2024-08-01,Asiste Policia y Libera,España,2024
-38.04720954111228,-57.58889894713076,2024-08-01,No Asiste,Mario Bravo,2024
-37.954653657686485,-57.60143698946349,2024-08-01,Asiste Policia y Libera,Onesimo Leguizamon,2024
-38.00268559765341,-57.54687364713281,2024-08-01,No Asiste,Moreno,2024
-38.108204568468075,-57.57766137411418,2024-08-01,No Asiste,Diagonal Sur,2024
-37.999139890296426,-57.55391954713287,2024-08-01,No Asiste,Moreno,2024
-37.996101,-57.5556947,2024-08-01,Asiste Policia y Libera,San Martin,2024
-37.98202138531118,-57.54734187596938,2024-08-01,Asiste Policia y Libera,Beruti Antonio Luis,2024
-38.02715,-57.5810893,2024-08-01,Asiste Policia y Libera,Guanahani,2024
-38.000480847444045,-57.55349514713276,2024-08-01,No Asiste,La Rioja,2024
-37.987541,-57.5881438,2024-08-01,No Asiste,Catorce de 07,2024
-37.995279737252645,-57.559275129940936,2024-08-01,No Asiste,Catorce de 07,2024
-38.07545,-57.56594,2024-08-01,Asiste Policia y Libera,Las Margaritas,2024
-37.9809230140056,-57.56300196288896,2024-08-01,No Asiste,Don Bosco,2024
-38.001464,-57.542916,2024-08-01,Asiste Policia y Libera,Entre Rios,2024
-38.062327899365236,-57.55344934528039,2024-08-01,Asiste Policia y Libera,Cervantes Saavedra,2024
-38.03036310234989,-57.585236575967166,2024-08-01,Asiste Policia y Libera,Soler Miguel,2024
-38.01944217180281,-57.56301081644669,2024-08-01,Asiste Policia y Libera,Avenida Juan Jose Paso,2024
-38.05671900559777,-57.548565860623164,2024-08-01,Asiste Policia y Libera,Luis Vernet,2024
-38.07947272137736,-57.54948361829369,2024-08-01,Asiste Policia y Libera,Guernica,2024
-38.0084491303091,-57.555699231789696,2024-08-01,Asiste Policia y Libera,San Luis,2024
-38.045552083317375,-57.55819721644558,2024-08-01,Asiste Policia y Libera,Jose Dutto Padre,2024
-38.0338,-57.54794,2024-08-01,Asiste Policia y Libera,Rodriguez Martin,2024
-38.01760922862511,-57.61449219131037,2024-08-01,LPR - Se realiza seguimiento del vehiculo,Genova,2024
-37.99919919083758,-57.58248501644761,2024-08-01,Asiste Policia y Libera,Roca 07,2024
-38.028202855297074,-57.5658661759673,2024-08-01,Asiste Policia y Libera,Doce de 10,2024
-38.006786,-57.5613468,2024-08-01,Asiste Policia y Libera,Castelli Juan Jose,2024
-37.955344035605556,-57.55809944528517,2024-08-01,Asiste Policia y Libera,Miguel Sagastizabal,2024
-38.00246739720063,-57.58508193179005,2024-08-01,Secuestro De Vehiculo,Manuel Quintana,2024
-37.9992837360923,-57.58254938946156,2024-08-01,Asiste Policia y Libera,General 07 Argentino Roca,2024
-37.953402,-57.577638,2024-08-01,Asiste Policia y Libera,General Jose Maria Piran,2024
-38.02969280072618,-57.54480944713162,2024-08-01,Se Realiza Seguimiento del Evento,Vieytes,2024
-37.97051329965265,-57.57610057412028,2024-08-01,LPR - Se realiza seguimiento del vehiculo,Necochea,2024
-38.04544683233034,-57.580951345281285,2024-08-01,LPR - Se realiza seguimiento del vehiculo,Luis Agote,2024
-37.99314094660082,-57.5520912471331,2024-08-01,LPR - Se realiza seguimiento del vehiculo,Salta,2024
-37.991923064622505,-57.57500207411929,2024-08-01,LPR - Se realiza seguimiento del vehiculo,Avenida Juan Hector Jara,2024
-37.98884735753314,-57.54703756062652,2024-08-01,LPR - Se realiza seguimiento del vehiculo,Avenida Independencia,2024
-38.01267,-57.61414,2024-08-01,Asiste Policia y Libera,Avenida Victorio Tetamanti,2024
-37.987541,-57.5881438,2024-08-01,Asiste Policia y Libera,Jujuy,2024
-38.026082,-57.6102046,2024-08-01,Asiste Policia y Libera,Polonia,2024
-38.0051132565225,-57.56442431644732,2024-08-01,Asiste Policia y Libera,España,2024
-38.000537,-57.5491844,2024-08-01,Asiste Policia y Libera,Moreno,2024
-38.00121502030197,-57.54971038576231,2024-08-01,No Asiste,Moreno,2024
-38.030101603610596,-57.554953760624585,2024-08-01,No Asiste,Rodriguez Martin,2024
-37.9525354343302,-57.554647675970614,2024-09-01,No Asiste,Jose Ortega Y Gasset,2024
-38.00492633305274,-57.5515323471325,2024-09-01,Asiste Policia y Libera,Falucho,2024
-37.98267298688777,-57.55485213179107,2024-09-01,Asiste Policia y Libera,Olazabal Felix De,2024
-37.98485025519133,-57.54818194528387,2024-09-01,Asiste Policia y Libera,Necochea,2024
-37.982754,-57.5843333,2024-09-01,Asiste Policia y Libera,Rivadavia,2024
-38.063469,-57.5467061,2024-09-01,Asiste Policia y Libera,De La Plaza Fortunato,2024
-38.012606718242104,-57.54076614528285,2024-09-01,Asiste Policia y Libera,Alberti Manuel,2024
-38.048789,-57.5766912,2024-09-01,Asiste Policia y Libera,Cerrito,2024
-37.972459534955384,-57.57067146062712,2024-09-01,Asiste Policia y Libera,Teodoro Bronzini,2024
-38.017478,-57.6198932,2024-09-01,Asiste Policia y Libera,Juan Gutenberg,2024
-37.994777641732256,-57.5871927626018,2024-09-01,Asiste Policia y Libera,Avellaneda Nicolas,2024
-37.991243,-57.5743265,2024-09-01,Asiste Policia y Libera,Francia,2024
-38.01730007071087,-57.619925389460796,2024-09-01,Asiste Policia y Libera,Juan Gutenberg,2024
